0	2	1
0	4	2
0	6	3
0	9	4
0	11	5
0	13	6
0	14	7
0	15	8
0	16	9
0	17	10
0	18	11
0	19	12
0	20	13
0	21	14
0	22	15
0	23	16
0	23	17
0	24	18
0	25	19
0	26	20
0	27	21
0	28	22
0	29	23
0	30	24
0	31	25
0	32	26
0	33	27
0	34	28
0	35	29
0	36	30
0	37	31
0	38	32
0	39	33
0	40	34
0	41	35
0	42	36
0	43	37
0	44	38
0	45	39
0	46	40
0	47	41
0	48	42
0	49	43
0	50	44
0	50	45
0	51	46
0	52	47
0	53	48
0	54	49
0	55	50
0	56	51
0	57	52
0	58	53
0	59	54
0	60	55
0	61	56
0	62	57
0	63	58
0	64	59
0	65	60
0	66	61
0	67	62
0	68	63
0	69	64
0	70	65
0	71	66
0	72	67
0	73	68
0	74	69
0	75	70
0	76	71
0	77	72
0	78	73
0	79	74
0	80	75
0	80	76
0	81	77
0	82	78
0	83	79
0	84	80
0	85	81
0	86	82
0	87	83
0	88	84
0	89	85
0	90	86
0	91	87
0	92	88
0	93	89
0	94	90
0	95	91
0	96	92
0	97	93
0	98	94
0	99	95
0	100	96
0	101	97
0	102	98
0	103	99
0	104	100
